bid_id,bidder_id,auction,merchandise,device,time,country,ip,url
3334358,13b022681839a351f07d017c0edd9ed6ao2w5,no958,jewelry,phone125,9636568631578947,na,88.219.201.141,3x1jap0lfj8zcm4
4763004,7ab0d3d11e58c8dbf3fdc5c1a1ac03742c4ow,opnq4,mobile,phone77,9643404473684210,zm,182.85.79.44,mlkj7lrwcxe2y2o
6235582,58629f5174763b91589ca38005c7c9a9n4z9l,9c2io,jewelry,phone554,9700894736842105,mx,60.197.249.40,h3sw8vtrapqxo33
4466649,3350dc181383b032a6542a61c67713f9lmevm,oifwx,mobile,phone316,9641686368421052,ro,122.113.35.255,vasstdc27m7nks3
1184366,3939ac3ef7d472a59a9c5f893dd3e39fh9ofi,k3qaa,jewelry,phone17,9766025000000000,in,235.196.239.58,cjauumna8yti8hy
1862299,5fcec311d29fdcdc8f1b662eb2068997xt2oc,2yowp,sporting goods,phone16,9769463473684210,iq,133.234.167.53,cvqjymu8swp6cfp
3609805,d42604c7cca8ec92839e92508f2a3e52ehz29,uirns,jewelry,phone22,9637540473684210,it,158.180.96.126,cel04vy9pbymbzq
3963680,9aca61f505f40a3b4f7865c2d00e2418s0e1f,2s5lo,books and music,phone106,9639999263157894,in,3.21.15.30,b4mmex1mzbp77xd
5446081,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,79y3t,sporting goods,phone121,9696319263157894,za,249.132.86.166,vuh5qux6vc3g62k
1973151,8e46e0478d1fda88696becb31ff7978am9gxx,s2eob,sporting goods,phone377,9770473684210526,bn,183.100.83.184,vasstdc27m7nks3
1720379,055282b75717345ba6f53d40e9e6d6c56qrzp,i1aya,sporting goods,phone22,9768840315789473,me,58.201.251.83,b73btczfdl8vyp3
1540043,6c8ffec692e88d81e1b18d47818abb04v6llr,um2u0,home goods,phone2,9768326842105263,za,47.16.46.153,gf6fgtirch7dgjj
7392724,8c33cf751b05ca6a9d886a379a84a2ees9jlu,yexbl,mobile,phone65,9707856947368421,us,47.112.5.100,vasstdc27m7nks3
4549297,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,xxa9h,sporting goods,phone101,9641985368421052,ke,169.172.229.79,wtpe71704a37cta
631290,dd055846eb553ab8e953b084f2048d53bdqec,2yowp,mobile,phone383,9762941526315789,iq,230.77.102.7,vasstdc27m7nks3
5977726,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone897,9699892947368421,us,247.82.206.44,vasstdc27m7nks3
3019603,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,du967,mobile,phone542,9635206263157894,tr,67.59.156.153,vasstdc27m7nks3
7112223,c37ca24bf25c6e8255cecf9786eef49bcx4is,f2imv,mobile,phone440,9705768947368421,bn,199.148.242.148,68mduu55203c81p
7625876,626159dd6f2228ede002d9f9340f75b7puk8d,r9bkk,jewelry,phone119,9709082473684210,az,8.114.178.51,ghux227134mtmei
1204779,46a28eaed47c29b4fd148a50cde44840u0bsn,5ibsj,mobile,phone90,9766200105263157,th,191.38.79.56,vasstdc27m7nks3
4054582,197e90906939267ace2422e78e8e83889znqp,eaz7i,home goods,phone91,9640438947368421,ma,157.51.126.59,vasstdc27m7nks3
887599,46a28eaed47c29b4fd148a50cde44840u0bsn,whg3f,mobile,phone996,9764136263157894,es,216.185.135.177,vasstdc27m7nks3
7186691,7ab0d3d11e58c8dbf3fdc5c1a1ac03742c4ow,o73h0,mobile,phone1722,9706416631578947,gt,70.192.58.36,vasstdc27m7nks3
278803,aa5f360084278b35d746fa6af3a7a1a5ra3xe,h1ko2,home goods,phone53,9760274421052631,tr,62.49.201.83,re2dtv35xb93snl
2943579,76218e14c379c12d599dae9e1c00b61a3i5b2,ui8a6,sporting goods,phone1574,9634789473684210,zm,99.240.123.235,vasstdc27m7nks3
6079050,6f3c860f1836db5bdbf0bcfd1c919473tgj3w,s3k40,mobile,phone13,9700295210526315,ca,195.239.197.181,cpq19m8osllf6l7
4904672,197e90906939267ace2422e78e8e83889znqp,eaz7i,home goods,phone268,9644178947368421,ng,16.128.67.239,vasstdc27m7nks3
4892521,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ngxwj,sporting goods,phone0,9644119000000000,gh,13.31.35.207,vasstdc27m7nks3
6630111,626159dd6f2228ede002d9f9340f75b7puk8d,r9bkk,jewelry,phone24,9703645684210526,ru,80.248.20.117,uzp3upoo6pepc7k
3483051,03aafab9868455b78f0723eda86698ba9v9rm,0jt9b,mobile,phone57,9637026736842105,in,152.54.151.219,hu66up3qtwqc0yx
6326145,197e90906939267ace2422e78e8e83889znqp,no958,home goods,phone25,9701416947368421,gh,29.32.95.97,vasstdc27m7nks3
1617056,c4856fd5abe8f6d6dea36ca2fec444faauos8,mq6jw,jewelry,phone1228,9768547000000000,tr,251.123.80.100,vs8s3z7u59yo7gr
4030011,ddb84e20f787c4b840705df9cdec7a8e3nlj7,cm499,mobile,phone1812,9640327473684210,br,149.196.39.78,vasstdc27m7nks3
440072,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,fedfm,jewelry,phone289,9761765947368421,cm,38.50.123.189,h2tm0jbxu57v3jt
6942021,66bb4d936cd2df2fb91200c082bc9051gigr8,enf1x,home goods,phone191,9705025578947368,ng,49.41.21.191,3vyj03v7mip0uqz
1133716,806cfdbc8b39a41f483b726cb04290b5upg0l,uuik1,sporting goods,phone794,9765501789473684,br,196.160.177.208,vasstdc27m7nks3
31102,f211ff014ed43c9054916f97d6187108mpxr6,2dfh7,mobile,phone8,9759336789473684,in,108.215.207.137,438qujw6gl3ru2s
1341969,8af01eeb860c2e6b1512377f28953110ml638,ff3lz,mobile,phone63,9767139368421052,ge,226.33.154.194,arw31kr2xkfdf55
3955748,8807b0d38e7a999be7332aff2f79b3ecoi562,gv6m5,mobile,phone212,9639957736842105,ar,25.240.98.131,vasstdc27m7nks3
1810867,a58ace8b671a7531c88814bc86b2a34cf0crb,4tuo8,sporting goods,phone28,9769183894736842,eu,89.29.100.112,vfq2ojps7euhv04
1807641,037d9f10da403d8d5f94b6e2957a3702f6x07,kz53p,home goods,phone35,9769169052631578,za,119.147.159.162,vasstdc27m7nks3
4639091,7b9e0b35a7b680c66b995d98756e9d3ctez9h,z55ag,home goods,phone1335,9642425105263157,vn,56.6.38.71,vasstdc27m7nks3
4992836,52399ce43b0c0aa63c6cc2a1b5fb79d8e8yxp,fqhrj,mobile,phone11,9644578578947368,in,223.1.29.74,s5b4a1sw1ty8341
221286,e3d0a636bf384a7ea8909f392891f37emm7zb,tcaab,mobile,phone139,9759976842105263,ir,226.213.66.144,vasstdc27m7nks3
3263846,8c35615ce3ba8ba1a157181419b5d0c1b11rb,etat2,mobile,phone33,9636364684210526,in,93.144.249.94,vasstdc27m7nks3
5616766,6456f47568ffea72878ee3d3a45cbc4aj4t28,qzefl,home goods,phone268,9697545210526315,id,121.171.174.176,vasstdc27m7nks3
5212674,759b348d21e1f20ce55471813acba5ebm43ch,ki2dc,sporting goods,phone4,9645516105263157,id,216.130.160.25,vasstdc27m7nks3
3038648,52399ce43b0c0aa63c6cc2a1b5fb79d8e8yxp,zlizu,mobile,phone542,9635310263157894,in,100.120.93.191,kcuab523lnoi94t
5459439,29c103503e1d6ace5626fb07a5ab0dafrtjvs,nfb8d,jewelry,phone124,9696376157894736,in,122.174.240.139,0v1v8daq4sgikn1
5352118,164d04bf3456bdbeef802e3ac726c964cuf49,v1zxa,jewelry,phone62,9695986473684210,in,230.204.154.201,ugqd9gmasmy3kxv
6024304,47460568c86af7e3ef030ab7c892a25b52gnu,jqx39,mobile,phone4,9700129368421052,in,193.71.201.32,vasstdc27m7nks3
2251283,c2e1242ad5ea781923a08987d55365c69fii7,3wv88,jewelry,phone4,9772319736842105,id,232.192.233.182,vasstdc27m7nks3
764091,990db0dcdb665fb8fda5845b3e5d63082mbqq,jefix,home goods,phone4,9763759210526315,in,75.233.41.211,vasstdc27m7nks3
110718,802a819acf0601b43fe5426cb48ac0bbqwfu8,zfls2,jewelry,phone453,9759569157894736,in,93.186.4.66,mqkseegcqqzdueh
4425750,f199e5cdf8a48b16dd73f1ade169d8f2zy789,62d9x,sporting goods,phone23,9641552947368421,id,214.239.155.228,7643a8cph1w3djs
569484,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,k3u91,jewelry,phone4,9762537736842105,ke,204.204.35.118,vasstdc27m7nks3
7388950,092ceb77862ed0c120af013fe90093e64qknp,jqx39,mobile,phone17,9707836210526315,in,204.0.158.32,j6zd7iojh841s8q
70566,a58ace8b671a7531c88814bc86b2a34cf0crb,f3vhk,sporting goods,phone35,9759447421052631,ng,163.108.18.112,vasstdc27m7nks3
6675172,dc590b0e061dae3fbee53d414abad997ku14d,izlki,home goods,phone25,9703881526315789,id,101.144.165.148,rkhb7g5ssi7zylz
741419,802a819acf0601b43fe5426cb48ac0bbqwfu8,g6pcc,jewelry,phone3,9763635947368421,in,74.192.38.24,v5pf8tvx8z4hbip
1175164,8e46e0478d1fda88696becb31ff7978am9gxx,k3qaa,sporting goods,phone750,9765936789473684,in,240.31.236.130,vasstdc27m7nks3
597653,6b09f3376045ebad1504abe3b05c9c943aezq,fi4ic,jewelry,phone195,9762726210526315,ng,243.168.223.194,lrnkvs7lsqa25rk
4832717,9584425056980faea9ba0efc4c2c4eadeyf48,47b95,mobile,phone412,9643821578947368,in,204.172.80.232,y8y901om1ia289u
2295231,9791702a487aaf4d60eb0357a5ee8d1292mg5,g1apd,mobile,phone33,9772585263157894,my,61.152.88.102,bcl4l9rsu6pvmbs
4418167,29c103503e1d6ace5626fb07a5ab0dafrtjvs,az3vw,jewelry,phone121,9641529789473684,ke,199.72.23.250,w3j85ty0gfe74wj
1357255,d174177146370aacbd5ae107b6be78828tx3e,rryl4,home goods,phone169,9767237736842105,vn,137.222.80.33,vasstdc27m7nks3
6840410,197e90906939267ace2422e78e8e83889znqp,opnq4,home goods,phone7,9704712684210526,tr,8.114.251.223,o5y6yz48po7f166
7255364,cb9a75312b809291306c6213ed5dc67dw31qz,hfdd8,jewelry,phone528,9707044526315789,uk,28.205.120.60,v8wvmkr2oc3kleb
5829137,8563006d328a5a71726dba446c78b11065bc4,jqx39,jewelry,phone61,9699066631578947,in,138.239.210.130,5vw38rm7hp46uqh
50156,c0980bb52468bd4645ee4ec055cff0eb3d1dd,td9z7,home goods,phone4,9759389000000000,ke,230.73.181.59,vasstdc27m7nks3
5478319,13b022681839a351f07d017c0edd9ed6ao2w5,0ft7d,jewelry,phone25,9696465157894736,ng,225.236.81.16,g4luuj9io617bs0
3760558,e90e4701234b13b7a233a86967436806wqqw4,pqi2m,sporting goods,phone4,9638702947368421,in,135.215.209.35,vasstdc27m7nks3
2224656,055282b75717345ba6f53d40e9e6d6c56qrzp,fedfm,sporting goods,phone35,9772164421052631,gh,72.242.152.49,vasstdc27m7nks3
2827168,197e90906939267ace2422e78e8e83889znqp,u3t4s,home goods,phone26,9633962473684210,id,200.83.242.141,vasstdc27m7nks3
2831243,8c33cf751b05ca6a9d886a379a84a2ees9jlu,s3k40,mobile,phone3481,9633995473684210,ca,57.238.233.128,vasstdc27m7nks3
4224391,ac2d643e0c0d3bfe8e54e5a961c6cfdb5xn9v,3iith,furniture,phone45,9641061842105263,bd,84.17.183.183,50bsja29k335au3
7399210,759b348d21e1f20ce55471813acba5ebm43ch,9ul86,sporting goods,phone53,9707894526315789,np,41.154.91.56,5evvc6ucyhezahp
3809307,626159dd6f2228ede002d9f9340f75b7puk8d,dtujf,jewelry,phone4,9639080263157894,ng,37.95.134.218,vasstdc27m7nks3
4447174,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,e0ae6,mobile,phone453,9641624263157894,rs,47.155.38.11,vasstdc27m7nks3
1887906,a58ace8b671a7531c88814bc86b2a34cf0crb,gway4,sporting goods,phone45,9769656789473684,za,149.176.158.110,vasstdc27m7nks3
3088790,be1a3a98cccd066b229eaa9e0f3ab491287kk,i0obf,home goods,phone452,9635572736842105,id,200.83.242.141,vasstdc27m7nks3
1120830,e8291466de91b0eb4e1515143c7f74dexy2yr,012wh,mobile,phone106,9765343421052631,ru,187.157.192.15,vasstdc27m7nks3
103953,69b83f00712a7306eede7db66f71bfa4ebsd5,zbs38,jewelry,phone480,9759546842105263,id,24.27.106.167,d6ac2fxktmtkb6e
2547764,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,nbkld,sporting goods,phone1,9632450368421052,za,115.70.8.218,ecv2o1ardi0ovx7
1420432,a58ace8b671a7531c88814bc86b2a34cf0crb,87hba,sporting goods,phone273,9767635947368421,sv,53.218.115.25,vasstdc27m7nks3
731914,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,wp57x,jewelry,phone882,9763582263157894,eg,203.169.160.177,eob27h0i9lb72pq
3084059,aaba029c1204a9ce76a048027799780clsv2r,1lxsk,sporting goods,phone13,9635549789473684,in,40.179.46.204,wkbwh86rg31qoin
5041602,29c103503e1d6ace5626fb07a5ab0dafrtjvs,ag9et,jewelry,phone1710,9644800631578947,th,95.67.38.210,een04u1yim45fws
3943100,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,ngxwj,sporting goods,phone4,9639892421052631,gh,13.31.35.207,vasstdc27m7nks3
4662755,3350dc181383b032a6542a61c67713f9lmevm,gja6c,mobile,phone65,9642593947368421,be,202.64.45.157,nl8cpcx39yxltb8
548007,77f0bd275f68e66fd99b3f62669933edbzw86,9nygf,jewelry,phone329,9762388157894736,my,146.147.26.42,eue0gft5o09tyro
3599973,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,xogrk,sporting goods,phone0,9637492526315789,gh,13.31.35.207,foqzdpd5ap5y7ou
5475867,700966013ae97127a88ddd166e4c11fb383s0,r9bkk,home goods,phone65,9696452578947368,md,22.239.161.28,6ag9vs3h4g4j253
2583526,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,vnhna,sporting goods,phone4,9632581578947368,ke,90.19.28.197,vasstdc27m7nks3
1084654,98aa60b5e0e217cf79f7ea207b42016ai7ar4,2uu2n,sporting goods,phone47,9765023263157894,sz,61.236.8.50,vasstdc27m7nks3
7579531,6456f47568ffea72878ee3d3a45cbc4aj4t28,ox6b6,home goods,phone106,9708871315789473,tr,246.251.9.75,vasstdc27m7nks3
3142344,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,mygxa,sporting goods,phone354,9635838210526315,ke,167.117.102.218,vasstdc27m7nks3
2791527,b4550ab1da3a3ed6e4a206c9ef78d496q23hb,jqx39,office equipment,phone548,9633655105263157,bd,57.101.190.69,b0pd0r4c4x39bj6
2826962,f5ed3afc3df7e1056abfd27b11018fa4etfy4,dt2k0,mobile,phone184,9633960894736842,tr,59.225.158.99,r86j6n7e5oui4ts
2064488,67fbdc4209a1566288acba904a2b5a7ee588g,h1ko2,sporting goods,phone16,9771155473684210,tr,195.232.148.79,vasstdc27m7nks3
991508,aa5f360084278b35d746fa6af3a7a1a5ra3xe,i1aya,home goods,phone80,9764511421052631,cz,14.87.105.213,vasstdc27m7nks3
6435117,8c35615ce3ba8ba1a157181419b5d0c1b11rb,x28vd,mobile,phone223,9702456894736842,in,28.192.61.229,47mpgwlipdosu1u
1392227,802e5f110cb22b03ca16f8c437a9ae59a0j5x,jhm20,computers,phone376,9767461263157894,ru,58.232.154.183,vasstdc27m7nks3
1771534,0ad17aa9111f657d71cd3005599afc24fd44y,dme6r,mobile,phone904,9769021736842105,us,220.154.33.6,zhcrlx0o0802m5s
2392464,e90e4701234b13b7a233a86967436806wqqw4,88qz0,sporting goods,phone93,9632005315789473,in,250.166.23.252,b04pi5fikz1zixt
6927690,669c710bd84900dfec9befa3d12776c2rpzz0,hxr05,home goods,phone125,9704977684210526,in,4.0.178.201,g0izwz26ox6mzr0
2659173,3350dc181383b032a6542a61c67713f9lmevm,b3crj,mobile,phone4,9632879157894736,tz,222.76.105.42,vasstdc27m7nks3
3130954,13b022681839a351f07d017c0edd9ed6ao2w5,4m8bu,jewelry,phone195,9635780157894736,ke,8.245.57.247,vasstdc27m7nks3
4207945,1b0b5ff2b7bf134db96d38b27e5eb345y1bn0,pcevz,mobile,phone90,9641033894736842,th,2.128.109.219,ku2pz7ibsh0wx7x
1394979,e8291466de91b0eb4e1515143c7f74dexy2yr,fyli7,mobile,phone150,9767478368421052,ar,212.187.14.144,vasstdc27m7nks3
5750411,44ebbc2999b42d5b3504397d46e62a90kb1fo,uotsf,mobile,phone176,9698548368421052,ph,40.109.159.248,flv6nlgih9madbm
5583227,c8f537f6bb0aa2d45da541a875f014358qm7p,fb06y,sporting goods,phone33,9697204526315789,ru,155.231.50.85,bt0rxnbe9vng3j6
4430496,286b2918b31824f141fb4ffbec79deaa7f1n0,0cuy6,mobile,phone695,9641568315789473,dz,138.24.160.214,qesl146twwcpnfe
4824780,8322695c21cb27accf0fe269438bd78fn3x44,ip071,jewelry,phone59,9643780052631578,bn,161.80.42.121,tej2h8ocpag1b8c
4985241,8c35615ce3ba8ba1a157181419b5d0c1b11rb,wtyul,mobile,phone47,9644544263157894,in,26.5.70.166,vasstdc27m7nks3
507810,6a5a9104808bf7946a21160fc40c0451i6mse,38v0a,books and music,phone101,9762129894736842,pk,46.177.208.73,vasstdc27m7nks3
7371163,3a5420301c0dacbc5675f6f09aac0143tuodl,jqx39,jewelry,phone4,9707739631578947,in,253.241.240.227,vasstdc27m7nks3
268368,c4856fd5abe8f6d6dea36ca2fec444faauos8,xjpxr,jewelry,phone676,9760212684210526,us,164.58.88.24,0ubu1su4mfogxuz
4405687,cf33d05860b7f7d9af73c6091190b81ektz1j,jqx39,sporting goods,phone820,9641495578947368,bd,57.101.190.69,vasstdc27m7nks3
3572832,197e90906939267ace2422e78e8e83889znqp,uadbw,home goods,phone43,9637374368421052,eu,243.235.161.158,sfnc14cxqlq1qqz
4637783,197e90906939267ace2422e78e8e83889znqp,lx0hm,home goods,phone2,9642416105263157,de,185.209.130.230,vasstdc27m7nks3
6567401,0a39721ba697f341aae5915f25a440050er1r,obbny,jewelry,phone101,9703307894736842,in,60.70.90.215,2rzldxw2sj3snc4
832622,58ed41ec3aefd2ec81cb85aa030a896e3wk5i,ocrhn,mobile,phone2,9763971473684210,za,15.141.131.222,6s3fi48bgd3n05e
4609289,6f46b3e231003daf21108df4624afcfdaaswv,uadbw,office equipment,phone133,9642250052631578,so,213.238.205.98,jdbycd98d6nvo5r
4938107,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,xogrk,sporting goods,phone4,9644334263157894,gh,13.31.35.207,vasstdc27m7nks3
2780543,2fd12c6c9a8c86edf1dc5d3bb6bd11dd9skfc,s6gsn,mobile,phone46,9633562052631578,uk,74.202.135.218,zlts0lydjs4zuxa
6298656,2cbc26f228e0556f268e0dc1bd9ac0a5lzdfh,1l3p3,office equipment,phone246,9701222157894736,ae,230.199.113.78,vasstdc27m7nks3
2487690,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,tovsb,sporting goods,phone296,9632255000000000,ng,34.171.54.164,upqndnqnq8cna2f
1299871,3f38a7b6254fa57d4af0167c4ad20c37i4ktw,nubgc,mobile,phone110,9766866105263157,ie,130.15.159.169,u19cgr3w75e1po4
6056545,622a477170c3e2215b7e3cdb06db93aezz6t7,eco7u,office equipment,phone255,9700221842105263,br,212.203.14.191,awcbvzhavaor8cb
1901152,b622a97e53117229e09d940ca47ec165cwk1j,oyd52,home goods,phone63,9769768842105263,mx,186.233.217.1,uqzazqgnc0sfdzb
4348408,c6961b73a8d30c5c9092282cc8277d2449rn0,1l3p3,jewelry,phone57,9641343263157894,in,160.148.98.165,0mp70ut8s34vjrd
5309399,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,2w697,sporting goods,phone4,9695844631578947,ng,175.196.189.21,vasstdc27m7nks3
3840774,3350dc181383b032a6542a61c67713f9lmevm,oifwx,mobile,phone62,9639287526315789,ph,199.133.94.34,mgjm75wxkg9mi42
3713251,d7ae18d80186aceaa5bb048138934f3785uog,jqx39,mobile,phone26,9638277947368421,in,235.98.92.181,vybsi6b71kk5rsq
1282753,6ad9f13f7ebdd750774a250bb3ff143fxbvrt,ups23,books and music,phone62,9766752315789473,pl,7.32.59.76,vasstdc27m7nks3
6648682,092ceb77862ed0c120af013fe90093e64qknp,jqx39,mobile,phone208,9703742421052631,in,50.55.83.213,vasstdc27m7nks3
1043478,46a28eaed47c29b4fd148a50cde44840u0bsn,xfpxi,mobile,phone90,9764759052631578,de,158.151.106.147,68weh24nc51qonk
3209394,e8e2a580fc8dc830e9236758a2502d34510ce,zfn14,sporting goods,phone17,9636150157894736,in,16.68.212.15,vasstdc27m7nks3
2338970,713fa3177b9c9c7c92cc9f74b71e84db0tss4,yatfx,sporting goods,phone45,9772818947368421,in,51.230.12.93,nyp7k01594hulf6
2420995,10df5dfef679f81c1a8fbc5fed668e28j2qa3,fm1vk,home goods,phone681,9632072789473684,ke,207.117.240.133,vasstdc27m7nks3
6172661,6df6ba59d12b939569dda48913fb574dn56qs,cz87a,sporting goods,phone1315,9700627947368421,ru,250.57.167.182,vasstdc27m7nks3
1900092,b622a97e53117229e09d940ca47ec165cwk1j,v9pjz,home goods,phone63,9769759631578947,mx,182.226.35.251,uqzazqgnc0sfdzb
1263716,631f923b7bcf91f61a2e9f96520bd8c8vtl14,1jb67,auto parts,phone47,9766631842105263,th,4.220.25.11,vasstdc27m7nks3
6685706,ae37c0f4dc6e3d99f5b0243fd18294cak7pxy,3xzdm,jewelry,phone124,9703939578947368,in,127.109.59.159,7mtbxfv50lwxgz5
5022333,2106dd7866abbfb4e7c68067d7eb9bebflq5d,frelq,jewelry,phone684,9644712210526315,za,74.84.18.222,wqdvzxsejll63pa
3133831,42f754cb72e01c08005598e1f9383341fn7xh,x2f3f,books and music,phone46,9635794947368421,th,194.150.34.196,tmvltpvxgx15ak1
1104875,4bc36458d9e977d4b4f6a0e6834c75bd66bsz,0rydp,mobile,phone2,9765192789473684,rs,131.131.43.251,vasstdc27m7nks3
5101033,7ab0d3d11e58c8dbf3fdc5c1a1ac03742c4ow,du967,mobile,phone139,9645058210526315,tr,225.129.245.16,vasstdc27m7nks3
6236641,29c103503e1d6ace5626fb07a5ab0dafrtjvs,az3vw,jewelry,phone97,9700899789473684,ke,53.196.178.139,mo6n6pmfdluzk9m
593943,4410adb224266027353706dbd498e0f1ujzn3,jefix,jewelry,phone4,9762702736842105,in,182.188.127.88,vasstdc27m7nks3
5630506,b099ba75d90d7bd2d0ec500a4d9d943d11i5i,h92gd,sporting goods,phone700,9697666684210526,mx,222.19.35.158,flmtistsv6p8n9t
2874659,ae588c9927a941ece626c971f882e2f1sd6tn,okfcr,jewelry,phone4,9634315684210526,id,216.130.160.25,vasstdc27m7nks3
4583963,93cf2aca69e64bd6ce230791de924cae1td6l,uadbw,jewelry,phone225,9642129842105263,it,102.102.126.215,wfj18xqoolvaw6n
2528589,3350dc181383b032a6542a61c67713f9lmevm,cnfe0,mobile,phone80,9632386421052631,gt,70.192.58.36,vasstdc27m7nks3
3108057,759b348d21e1f20ce55471813acba5ebm43ch,tsbtt,sporting goods,phone65,9635669263157894,tz,223.26.166.120,vasstdc27m7nks3
6150486,515bb85c48da210ccad07654eb75e38cdizay,ubgd9,jewelry,phone344,9700544842105263,in,222.217.12.210,q38vdk6hzxd5l8i
1489195,782557b3ec17063f2a36fc9193ed3200h14me,mq6jw,jewelry,phone20,9768037842105263,tr,106.72.88.195,8ypt3s9gbcfygpz
3188648,3ee4ebb719a1685eb511a4d94e4e9c78k4p5a,wnzvm,sporting goods,phone150,9636065210526315,ae,172.122.189.147,ood0edv3q7pthgo
7353244,b76ae85f1af72f5b3fe24f6b63adb7939blwv,jqx39,jewelry,phone445,9707638421052631,in,52.204.108.179,konva0rgii79kwp
5523206,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,qga09,mobile,phone82,9696715578947368,jo,160.82.47.178,vasstdc27m7nks3
4220805,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,v8r5s,sporting goods,phone272,9641056105263157,in,98.202.239.34,vasstdc27m7nks3
4211794,3350dc181383b032a6542a61c67713f9lmevm,o0qlj,mobile,phone820,9641041631578947,bd,57.101.190.69,vasstdc27m7nks3
4896338,9bae6fb0bf336f59f17d0ef0286d9d6bec61n,cxlov,jewelry,phone344,9644135947368421,in,111.171.187.246,cq1h25v2y6osg2t
6277904,76218e14c379c12d599dae9e1c00b61a3i5b2,69ak0,sporting goods,phone5,9701104263157894,pl,60.157.70.112,vasstdc27m7nks3
1832575,dbd340def489066ae13ffa5cd68e6d2917li7,no273,jewelry,phone20,9769289526315789,az,173.231.62.118,a0t8y1e88gurh77
5156221,29c103503e1d6ace5626fb07a5ab0dafrtjvs,qun6m,jewelry,phone300,9645280368421052,ke,55.136.142.230,vasstdc27m7nks3
1657314,c4856fd5abe8f6d6dea36ca2fec444faauos8,vj80e,jewelry,phone2,9768655631578947,mx,240.99.191.89,1sjl6pkc07u2f6r
3752424,d7ae18d80186aceaa5bb048138934f3785uog,jqx39,mobile,phone412,9638631684210526,in,80.53.77.69,y2wnubswxnsu6k9
3357821,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,dbj2n,mobile,phone82,9636633473684210,dk,193.126.62.176,vasstdc27m7nks3
5631822,4f532f604c53034fe8e40d8674d0746el7zei,gz40m,jewelry,phone8,9697679105263157,in,228.131.105.34,g44rij0oprm4x8l
2718183,28c9a5ea8aae9fb4f6a755f94cd922361v9ow,0jy69,computers,phone1557,9633148842105263,uk,18.195.146.200,z3qzkki3dy6ndjb
4003409,6456f47568ffea72878ee3d3a45cbc4aj4t28,3yvj5,home goods,phone127,9640205000000000,th,153.210.211.37,vasstdc27m7nks3
5274027,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,dtwad,sporting goods,phone4,9695727736842105,ng,155.184.236.45,vasstdc27m7nks3
2824160,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,du967,sporting goods,phone26,9633935368421052,tr,38.244.237.164,vasstdc27m7nks3
4751977,9328bc6389d718c41e33c4cefe7b9c15k1tau,jqx39,home goods,phone35,9643324210526315,in,45.29.7.21,w9hkwhw7rhyifgl
4052214,bcf95b210295831ff6e20db3a570f909n3q25,657ko,jewelry,phone124,9640428526315789,my,164.62.206.208,bafno56trutgldq
5301279,c2294751630e49a4e594dfd89383b271qzp0m,irea8,mobile,phone101,9695817631578947,pk,209.157.156.41,0cc1vaxs9ug8921
6330988,9168df1eef03e16a4187546439d60a2edm8yu,efbji,computers,phone25,9701459210526315,ke,161.171.171.197,vasstdc27m7nks3
5757101,6ad02f04938d953509e1aad5dadc60db70e95,f9hx3,home goods,phone534,9698595578947368,th,47.249.14.50,vasstdc27m7nks3
3169848,cb557e4675bf4f36f93ef5599adff545nz370,iwoey,mobile,phone59,9635976052631578,za,172.105.156.4,0im5r7ib0ouogdx
3236648,c6eaf26e94ac37b6ac49f6d36cb807f4j0ebx,08k7d,books and music,phone82,9636259473684210,in,94.167.229.124,vasstdc27m7nks3
7216156,9655ccc7c0c193f1549475f02c54dce45kjw7,1f9t0,sporting goods,phone796,9706711947368421,us,210.190.93.240,vasstdc27m7nks3
1742883,aa5f360084278b35d746fa6af3a7a1a5ra3xe,rjsx8,home goods,phone45,9768916000000000,vn,29.201.246.133,vasstdc27m7nks3
4024715,8f7d6624d09401b67984fb0912ca1597bq45v,3klk9,home goods,phone159,9640303736842105,bn,178.192.57.226,gkoc3f9oig19sbn
1649318,0cbd01c9e8cc800aabd3b3e4c618f9caktfgp,jefix,jewelry,phone59,9768633578947368,id,242.130.0.64,4ai7qgulvei4ffv
4098388,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,723q8,sporting goods,phone45,9640616421052631,za,96.214.70.194,da3gdquhsh5zw1y
